offer_url,position_name,company_name,company_location,type-of-contract,work-schedule,work-modes,employment-level,immediate-employment,ukrainian-without-polish-language,vacancies
"https://www.pracuj.pl/praca/product-manager-for-business-intelligence-project-in-ai-team-warszawa,oferta,1001965275?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Product Manager for Business Intelligence Project in AI Team,Samsung R&D Institute Poland,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/ekspert-ds-przeciwdzialania-przestepczosci-ubezpieczeniowej-warszawa,oferta,1002006045?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Ekspert ds. Przeciwdziałania Przestępczości Ubezpieczeniowej,GRUPA PZU,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
"https://www.pracuj.pl/praca/administrative-coordinator-warszawa,oferta,1002008898?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Administrative Coordinator,AstraZeneca Pharma,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/analityk-ds-przeciwdzialania-naduzyciom-warszawa,oferta,1002006006?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Analityk ds. Przeciwdziałania Nadużyciom,GRUPA PZU,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
"https://www.pracuj.pl/praca/recepcjonistka-recepcjonista-warszawa,oferta,1001983294?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Recepcjonistka - Recepcjonista,tech data polska sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/finance-director-warszawa,oferta,1002005967?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Finance Director,Michael Page,Warszawa,Umowa o pracę,Pełny etat,,Dyrektor,,,
"https://www.pracuj.pl/praca/data-engineer-mlops-warszawa,oferta,1002005915?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Engineer/MLOps,Finiata Sp. z o.o,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/junior-payment-applications-administrator-warszawa,oferta,1001992034?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior payment applications administrator,eService Sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),praca od zaraz,,
"https://www.pracuj.pl/praca/data-analytics-analyst-warszawa,oferta,1001983084?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data & Analytics Analyst,National Westminster Bank plc,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/power-bi-developer-warszawa,oferta,1001976301?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Power BI Developer,BEC Poland,"Warszawa, Śródmieście","Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,szukamy wielu kandydatów / wakaty: 2
"https://www.pracuj.pl/praca/staz-z-lwem-w-departamencie-operacji-w-ing-lease-warszawa,oferta,1002005691?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Staż z Lwem w Departamencie Operacji w ING Lease,ING Lease,Warszawa,Umowa zlecenie,,,Praktykant / Stażysta,praca od zaraz,,
"https://www.pracuj.pl/praca/customer-service-analyst-warszawa,oferta,1001982927?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Customer Service Analyst,Boston Scientific Polska Sp. Z.o.o ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/analityk-ds-ochrony-danych-warszawa,oferta,1002008524?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Analityk ds. Ochrony Danych","
PwC
","Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/android-developer-warszawa,oferta,1002005591?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Android Developer","
Avenga Poland
","Warszawa, Wola","Umowa o pracę, Kontrakt B2B",Pełny etat,praca zdalna,Starszy specjalista (Senior),praca od zaraz,Робота для іноземців,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/pricing-strategist-krakow,oferta,1001982783?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Pricing Strategist","
HITACHI VANTARA
","Kraków, Bronowice Małe Wschód",Umowa o pracę,Pełny etat,praca zdalna,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/asset-servicing-senior-analyst-warszawa,oferta,1002021854?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Asset Servicing Senior Analyst","
Citi Poland
","Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/tester-manualny-warszawa,oferta,1001982683?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Tester Manualny","
SII Sp. z o.o.
","Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/kierownik-projektu-warszawa,oferta,1002008355?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Kierownik Projektu","
ASSECO DATA SYSTEMS S.A.
","Warszawa, Włochy","Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/project-manager-warszawa,oferta,1001976132?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Project Manager","
BitPeak Sp. z o.o.
","Warszawa, Bielany","Umowa o pracę, Kontrakt B2B",Pełny etat,praca zdalna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-lead-warszawa,oferta,1001982610?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Scientist Lead","
National Westminster Bank plc
",Warszawa,Umowa o pracę,Pełny etat,praca zdalna,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/performance-media-planner-buyer-warszawa,oferta,1002008339?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Performance Media Planner/Buyer","
OMD
","Warszawa, Ursynów",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa","Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,
"https://www.pracuj.pl/praca/data-engineer-warszawa,oferta,1001982603?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Engineer,National Westminster Bank plc,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-warszawa,oferta,1001982604?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist,National Westminster Bank plc,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-engineer-lead-warszawa,oferta,1001982607?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Engineer Lead,National Westminster Bank plc,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/business-intelligence-analyst-revenue-management-warszawa,oferta,1001982599?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Intelligence Analyst (Revenue Management),Accor Services Poland sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/pay-and-workforce-metrics-analyst-warszawa,oferta,1001982593?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Pay and Workforce Metrics Analyst,Mercer,"Warszawa, Ochota",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/business-intelligence-talentpool-masovian,oferta,9286111?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Intelligence - Talentpool,AMS,mazowieckie,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-scientist-grodzisk-mazowiecki,oferta,1001975868?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Scientist,Danfoss,Grodzisk Mazowiecki,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-react-native-developer-lodz,oferta,1002008124?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior React Native Developer,Ragnarson sp. z o. o. ,"Łódź, Widzew",Kontrakt B2B,Pełny etat,praca zdalna,Starszy specjalista (Senior),praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/team-leader-warszawa,oferta,1001982215?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Team Leader,Lingaro,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/compliance-sanctions-sr-analyst-emea-warszawa,oferta,1002010843?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Compliance Sanctions Sr Analyst - EMEA,Citi Poland,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/devops-engineer-for-cloud-services-warszawa,oferta,1001939926?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",DevOps Engineer for Cloud Services,Samsung R&D Institute Poland,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/assistant-i-pss-german-french-or-swedish-warszawa,oferta,1001973290?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","Assistant I PSS  - German, French or Swedish ",Labcorp,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/programista-java-mazowieckie,oferta,9225917?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Programista Java,ASSECO DATA SYSTEMS S.A.,mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/data-finance-specialist-warszawa,oferta,1002004962?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data & Finance Specialist,Starcom,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/country-pricing-manager-poland-ukraine-and-baltics-warszawa,oferta,1001975643?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","Country Pricing Manager Poland, Ukraine and Baltics",Goodyear Polska Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,,Menedżer,praca od zaraz,,
"https://www.pracuj.pl/praca/senior-business-analyst-warszawa,oferta,1002007736?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Business Analyst,Johnson Controls,Warszawa,Umowa o pracę,Pełny etat,praca zdalna,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/junior-data-engineer-z-c%23-warszawa,oferta,1001975548?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior Data Engineer z C#,AXA Avanssur SA Oddział II w Polsce,"Warszawa, Wola","Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),praca od zaraz,,
"https://www.pracuj.pl/praca/emea-payroll-analyst-warszawa,oferta,1001981655?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",EMEA Payroll Analyst,Boston Scientific Polska Sp. Z.o.o ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/demand-planner-warszawa,oferta,1002007560?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Demand Planner,Mondelēz International w Polsce,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-aml-analyst-in-financial-crime-unit-warszawa,oferta,1002026546?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior AML Analyst in Financial Crime Unit,PwC,Warszawa,Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/mlodszy-specjalista-ds-archiwizacji-dokumentow-warszawa,oferta,1002019607?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Młodszy specjalista ds. archiwizacji dokumentów,"Fundacja Rozwoju Przedsiębiorczości ""Twój StartUp""","Warszawa, Ochota","Umowa o dzieło, Umowa zlecenie",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/hr-business-partner-warszawa,oferta,1001963589?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",HR Business Partner,BNP Paribas Securities Services,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Starszy specjalista (Senior), Ekspert",,,
"https://www.pracuj.pl/praca/data-modeler-warszawa,oferta,1001980454?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Modeler,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-engineer-knowledge-graph-expert-warszawa,oferta,1001980439?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Engineer – Knowledge Graph Expert,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/devops-engineer-warszawa,oferta,1001952570?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",DevOps Engineer,Gigaset Communications Polska,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/planning-analysis-financial-modelling-senior-associate-warszawa,oferta,1001975148?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Planning & Analysis - Financial Modelling Senior Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/planning-and-analysis-financial-modelling-associate-warszawa,oferta,1001975250?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Planning and Analysis - Financial Modelling Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/analityk-kredytowy-klienta-korporacyjnego-warszawa,oferta,1001975258?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Analityk Kredytowy Klienta Korporacyjnego,ALIOR BANK,"Warszawa, Włochy",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/asystent-ds-finansowych-warszawa,oferta,1001980632?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Asystent ds. Finansowych,DSV ISS,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,,Asystent,,,
"https://www.pracuj.pl/praca/junior-actuarial-model-developer-warszawa,oferta,1001980878?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior Actuarial Model Developer,Deloitte Polska,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/actuarial-modelling-developer-warszawa,oferta,1001980875?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Actuarial Modelling Developer,Deloitte Polska,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-intelligent-automation-warszawa,oferta,1001980690?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Specjalista ds. Intelligent Automation","
ALIOR BANK
","Warszawa, Włochy",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/net-developer-warszawa,oferta,1001980735?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
.NET Developer","
ABB Business Services
","Warszawa, Wawer",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/ekspert-ds-architektury-danych-warszawa,oferta,1001997831?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Ekspert ds. Architektury Danych","
Bank Gospodarstwa Krajowego
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
"https://www.pracuj.pl/praca/specjalista-ds-architektury-danych-warszawa,oferta,1001997832?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Specjalista ds. Architektury Danych","
Bank Gospodarstwa Krajowego
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-zarzadzania-ryzykiem-modeli-warszawa,oferta,1001997707?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Specjalista ds. Zarządzania Ryzykiem Modeli","
ALIOR BANK
","Warszawa, Włochy",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/us-delivery-support-warszawa,oferta,1001997907?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
US Delivery Support","
Aon
",Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Młodszy specjalista (Junior),,Робота для іноземців,
"https://www.pracuj.pl/praca/hr-administration-specialist-with-german-warszawa,oferta,1001997960?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
HR Administration Specialist with German","
AstraZeneca Pharma
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/junior-data-reviewer-with-english-and-turkish-warszawa,oferta,1001997983?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior Data Reviewer with English and Turkish","
Accenture Operations
",Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),,Робота для іноземців,
"https://www.pracuj.pl/praca/konsultant-wdrozeniowy-sap-bi-bw-warszawa,oferta,1002004645?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Konsultant Wdrożeniowy SAP BI/BW","
All for One Poland
",Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/cybersecurity-operations-incident-response-lead-analyst-krakow,oferta,1002014364?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",(Cybersecurity Operations) Incident Response Lead Analyst,HSBC Service Delivery (Polska) Sp. z o.o.,"Kraków, Dębniki",Umowa o pracę,Pełny etat,praca zdalna,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/samodzielny-asystent-ds-operacji-finansowych-zespol-intercompany-warszawa,oferta,1002013439?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Samodzielny Asystent ds. Operacji Finansowych - Zespół Intercompany,DSV ISS,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,"Asystent, Młodszy specjalista (Junior)",,,
"https://www.pracuj.pl/praca/hr-data-analyst-pienkow-pow-nowodworski,oferta,1002007172?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",HR Data Analyst,Adamed Pharma S.A. ,Pieńków (pow. nowodworski),Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/sap-platform-manager-warszawa,oferta,1002013520?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",SAP Platform Manager,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
